Date,Close,High,Low,Open,Volume
2008-01-02,53.58693313598633,53.78565907593225,52.916954334396486,52.945344992047666,2959600
2008-01-03,53.51314163208008,53.58695130246668,53.183828951633444,53.37119695931594,1256700
2008-01-04,53.52448272705078,53.81973000285913,53.484738401285036,53.65507370131344,2420200
2008-01-07,53.75727081298828,53.8140477990137,53.38821390611354,53.47338155105484,1315500
2008-01-08,53.69478988647461,53.77427849634736,53.33141214654081,53.620980272108305,1604800
2008-01-09,53.797035217285156,54.10931525469971,53.7232255410817,53.81974688653421,2203500
2008-01-10,53.070281982421875,53.91059213078507,52.979435300540324,53.86517312165252,2681800
2008-01-11,53.484745025634766,53.530168355509126,53.03052472231263,53.09865538531701,1872900
2008-01-14,53.68345642089844,53.68345642089844,53.371176527641964,53.484730489659235,906100
2008-01-15,54.28532028198242,54.29667394965834,53.978719273041605,54.0298216071022,1435300
2008-01-16,53.893550872802734,54.44429688147415,53.78567587001885,54.32506387936089,3505100
2008-01-17,54.591949462890625,54.67143817306466,53.89925841839425,53.91629109460156,2940500
2008-01-18,54.21720886230469,54.376186269760346,54.06391045706086,54.25127854376623,2676800
2008-01-22,54.79631805419922,54.85877405147991,54.10930641591885,54.73954105625511,5423500
2008-01-23,54.671390533447266,55.73313785388496,54.43859927663764,55.63093755388665,7636600
2008-01-24,53.5755729675293,54.36478463818671,53.564214973125296,54.25123068498065,5676700
2008-01-25,54.47834396362305,54.50673462062705,53.4449872930459,53.47905694781192,4371100
2008-01-28,54.273956298828125,54.5067476126914,54.143369641818026,54.32505862725471,1633500
2008-01-29,53.904903411865234,54.12065772738583,53.70050276271642,54.09794606283518,3100200
2008-01-30,53.552886962890625,53.8083856458935,53.13840660471754,53.762966641938306,3468000
2008-01-31,53.93331527709961,54.18313937362281,53.728914531182284,54.1093296777451,11441000
2008-02-01,54.257469177246094,54.354325945980705,53.875732144057665,54.12642434253457,4163700
2008-02-04,53.69911193847656,53.93271228380066,53.63074015150963,53.778876849840486,1729600
2008-02-05,54.109310150146484,54.47395082641556,53.99535722202506,54.36000224515388,2594600
2008-02-06,53.94410705566406,54.04096383001234,53.76178663171246,53.91561772350903,1339800
2008-02-07,52.78178787231445,53.85861804848536,52.4456365148322,53.85861804848536,5419700
2008-02-08,53.38571548461914,53.40281168151655,53.03816671097658,53.129329040326354,2832800
2008-02-11,53.60795974731445,53.955508790128,53.40285304114394,53.716214010543666,2960200
2008-02-12,53.28889083862305,53.35726262678092,52.96413245188115,53.169243469493054,2897700
2008-02-13,52.72483825683594,53.226218334574156,52.645073343260805,52.9470411370612,3697500
2008-02-14,51.949981689453125,52.474152427236355,51.6537125954033,52.303229454583025,7505000
2008-02-15,52.348812103271484,52.45706637407763,52.10951730693846,52.19498097616105,3687800
2008-02-19,51.81896209716797,52.24627625744213,51.642340301917926,51.92721640876737,2911600
2008-02-20,52.17784881591797,52.17784881591797,51.5966997915028,51.63088784090685,2550100
2008-02-21,52.73057174682617,52.90149481134298,52.445695625766845,52.46278749753206,4197200
2008-02-22,52.428585052490234,52.901480327220206,52.343125717062435,52.696369228466565,1959700
2008-02-25,51.89301300048828,52.49694872713246,51.64801946757102,52.38869445655934,3460900
2008-02-26,51.91008758544922,52.0411280670742,51.69358346323417,51.82462394485914,2618900
2008-02-27,51.955684661865234,52.172188850289224,51.62522746885282,52.092423920508665,2494400
2008-02-28,52.87866973876953,52.89576159939591,52.52542636085963,52.6108856639915,3410900
2008-02-29,53.687744140625,53.81878469388468,53.28321631048328,53.357286868021426,3822000
2008-03-03,53.54929733276367,53.869539493872374,53.326270918709795,53.566452539541324,2036900
2008-03-04,53.02894973754883,53.82384033498759,52.91457432170901,53.72090464221975,3401100
2008-03-05,52.39417266845703,53.21765372674634,52.32554742902653,53.21765372674634,3871200
2008-03-06,52.674400329589844,52.86311652156997,52.422778740283015,52.50855922418095,1342600
2008-03-07,52.74300765991211,53.383492414274244,52.462791216903504,53.349181977569174,3601300
2008-03-10,53.52073287963867,53.82953986634221,52.96030877867553,53.017494288144775,3579000
2008-03-11,53.063228607177734,53.20047466154549,52.73154664306336,53.1833194501212,3309200
2008-03-12,54.086891174316406,54.14407669432777,53.166189904314145,53.25768586373724,4752900
2008-03-13,53.66368865966797,54.43570816153213,53.33201102244564,54.34420787335089,5763500
2008-03-14,54.327030181884766,54.79023820096872,54.10972363182717,54.10972363182717,6174800
