Date,Close,High,Low,Open,Volume
2010-01-04,6.406480312347412,6.421148606782028,6.357685651373146,6.389117767973185,493729600
2010-01-05,6.417557716369629,6.453779616527876,6.383730305754763,6.424143661736987,601904800
2010-01-06,6.31547737121582,6.44300241273785,6.308891426463777,6.417557116786033,552160000
2010-01-07,6.303803443908691,6.346312334485191,6.258002379505564,6.3388283045102485,477131200
2010-01-08,6.345712184906006,6.346311306888166,6.258301526720459,6.295420710661127,447610800
2010-01-11,6.289733409881592,6.376246381019195,6.240040260139241,6.370259158235515,462229600
2010-01-12,6.2181854248046875,6.279553644446102,6.179269684967472,6.262190302803162,594459600
2010-01-13,6.305899143218994,6.314281257018122,6.109822748416234,6.222679525410235,605892000
2010-01-14,6.269376754760742,6.300210551935307,6.257103347926473,6.289733311908163,432894000
2010-01-15,6.1646013259887695,6.334335452765338,6.162805159598235,6.314278261404369,594067600
2010-01-19,6.437314033508301,6.441804450302262,6.203818355438351,6.236447518431264,730007600
2010-01-20,6.338227272033691,6.452580003712607,6.271470952240817,6.433421294848783,612152800
2010-01-21,6.228663921356201,6.3855259554048365,6.2029196636405635,6.34870573560425,608154400
2010-01-22,5.919731616973877,6.211601961770394,5.9020701073893,6.190048756994141,881767600
2010-01-25,6.078986644744873,6.127780904325776,5.992772648108015,6.062222823167735,1065699600
2010-01-26,6.164902210235596,6.397500619425717,6.064319265600282,6.165201571374649,1867110000
2010-01-27,6.2229766845703125,6.303801788993921,5.973015344883957,6.1921428888494106,1722568400
2010-01-28,5.965831279754639,6.151730545013927,5.94816977241449,6.134667759934874,1173502400
2010-01-29,5.749398708343506,6.052944117569523,5.695215539646516,6.019416468385246,1245952400
2010-02-01,5.8293256759643555,5.867343739361888,5.726647208487251,5.758678049402945,749876400
2010-02-02,5.863151550292969,5.876922159339377,5.788912004273835,5.864648755305096,698342400
2010-02-03,5.964035987854004,5.993073622095666,5.820046460386964,5.842498148790464,615328000
2010-02-04,5.749099254608154,5.938290687604771,5.734729920747182,5.889196262941924,757652000
2010-02-05,5.85117769241333,5.867343191605136,5.71317542453898,5.766460900290638,850306800
2010-02-08,5.81106424331665,5.923621612320382,5.807471910324422,5.858063133936277,478270800
2010-02-09,5.873033046722412,5.912248164590416,5.829925833601864,5.879917954590591,632886800
2010-02-10,5.840999603271484,5.885304644215168,5.815255349297551,5.8640496074777,370361600
2010-02-11,5.947270393371582,5.97960099091897,5.809268130428122,5.833815339753855,550345600
2010-02-12,5.99846076965332,6.036179469761823,5.852375746929862,5.930506997428003,655468800
2010-02-16,6.088864803314209,6.097545874276126,6.032586123706632,6.045158888405021,543737600
2010-02-17,6.063421249389648,6.116107208249717,6.012829619344833,6.112514874778056,436396800
2010-02-18,6.074796676635742,6.103534947112001,6.014626285037076,6.035880127145417,422825200
2010-02-19,6.037076950073242,6.082878398525714,6.020313128331962,6.042765210593994,415469600
2010-02-22,5.999656677246094,6.06192257663847,5.9628364671181435,6.05713319951673,390563600
2010-02-23,5.899075984954834,6.026900403768394,5.858663426999395,5.987086168457738,575094800
2010-02-24,6.006842613220215,6.030191979157538,5.922423983873217,5.934099066522911,460566400
2010-02-25,6.0469560623168945,6.072700318116605,5.893986134008144,5.908654428547195,665126000
2010-02-26,6.1253862380981445,6.141850698105204,6.0469556321709375,6.058330953728954,507460800
2010-03-01,6.256206035614014,6.271472655018733,6.150234186107859,6.159214620995537,550093600
2010-03-02,6.252016544342041,6.31128846860718,6.218787847801594,6.284346357838398,566546400
2010-03-03,6.266383647918701,6.2825491515153695,6.224774042940744,6.254709361350064,372052800
2010-03-04,6.307693958282471,6.313980542284162,6.245428039594726,6.264886913566775,366041200
2010-03-05,6.554361820220947,6.576813504465278,6.425040614578126,6.43432080926729,899620400
2010-03-08,6.558252811431885,6.588487082165762,6.5334062409001685,6.586092593151582,429889600
2010-03-09,6.676198482513428,6.735470380776662,6.522629837448182,6.535202603794772,920259200
2010-03-10,6.730680465698242,6.749839575444052,6.681586845698715,6.700446194673718,596218000
2010-03-11,6.750438213348389,6.750438213348389,6.68517948726888,6.702841793436801,405700400
2010-03-12,6.7833685874938965,6.8171951984243275,6.757923289407135,6.806418197016759,416323600
2010-03-15,6.700746536254883,6.750438486024149,6.593277887704193,6.746846951783331,493502800
2010-03-16,6.71900749206543,6.734873234178593,6.660933024599515,6.710925140266447,446908000
2010-03-17,6.709128379821777,6.7788775269082455,6.683683482330683,6.732477749336718,450956800
2010-03-18,6.724992275238037,6.735469512562821,6.663923818590224,6.70852701740513,342109600
2010-03-19,6.6531476974487305,6.742654661599278,6.622613267094049,6.729183812735132,559445600
2010-03-22,6.7279863357543945,6.765406070739366,6.590283437631667,6.599862992106159,456419600
2010-03-23,6.836053371429443,6.848626537568376,6.708527941535076,6.754628751349084,602431200
2010-03-24,6.866289138793945,6.891135712811128,6.810608768181686,6.814500862538397,597780400
2010-03-25,6.784862995147705,6.914184575861449,6.772888552666252,6.912687370870277,542284400
2010-03-26,6.912089824676514,6.943521538859744,6.841741170308381,6.853715613442197,640875200
2010-03-29,6.956692695617676,7.000997336288123,6.933643091400583,6.974954121258025,540744400
2010-03-30,7.060271739959717,7.109067213866224,7.01237474929733,7.0827234293526375,527310000
2010-03-31,7.034825801849365,7.083022549017462,7.018661098541685,7.049494898397641,430659600
2010-04-01,7.063861846923828,7.146483110578397,6.967469972979133,7.106969044991726,603145200
2010-04-05,7.1392998695373535,7.139898591776365,7.027939931167599,7.034226914358289,684507600
2010-04-06,7.170733451843262,7.191687933957061,7.0946973149260915,7.130619855237072,447017200
2010-04-07,7.202463626861572,7.241978493958324,7.144388370973537,7.17103111004126,628502000
2010-04-08,7.183005332946777,7.230602548852389,7.125828561831358,7.197673627180755,572989200
2010-04-09,7.238086223602295,7.241080633986856,7.198272396046547,7.227310023283484,334182800
2010-04-12,7.253054618835449,7.276403986543577,7.238685285253755,7.250359969107818,333026400
2010-04-13,7.25724458694458,7.268321347488385,7.217729720526027,7.240182203036988,306210800
2010-04-14,7.354835033416748,7.358427366828353,7.30634013108433,7.342561627274827,404076400
2010-04-15,7.451528072357178,7.454820645587083,7.349447910520459,7.357530262530068,376784800
2010-04-16,7.406026840209961,7.517985534203778,7.320710894115715,7.4410509025927905,750545600
2010-04-19,7.39614725112915,7.420694067338683,7.237489030858073,7.394949806467112,566924400
2010-04-20,7.321906566619873,7.461405658691429,7.273111900444678,7.440151417694537,738326400
2010-04-21,7.759859085083008,7.790692871189136,7.655384085044154,7.747285921946532,982391200
2010-04-22,7.976892471313477,7.985274582001934,7.669455420282326,7.730524284507584,793424800
2010-04-23,8.10741138458252,8.147823936855554,7.992758873060224,8.02239442498226,796955600
2010-04-26,8.067595481872559,8.156203952796252,8.028379584795946,8.138841811609028,479068800
2010-04-27,7.8442792892456055,8.017904749942222,7.7987779956576455,8.000841565006192,709343600
2010-04-28,7.831107139587402,7.902951403856163,7.675742329374108,7.880500520913336,758402400
2010-04-29,8.041851043701172,8.082562546004146,7.8433790726860355,7.8736133383763045,558840800
2010-04-30,7.8158416748046875,8.099628853174194,7.813147824112734,8.061910147313506,542463600
2010-05-03,7.973303318023682,8.019105184299553,7.869426974683892,7.898165651362835,454342000
2010-05-04,7.74369478225708,7.881697439218951,7.685920093541327,7.869723795654376,723819600
2010-05-05,7.663170337677002,7.727531783522216,7.445838946924325,7.574561838614753,883103200
2010-05-06,7.371600151062012,7.730824742856112,5.964634302153806,7.598510310244903,1285860800
2010-05-07,7.060568332672119,7.381177262507192,6.741756368722413,7.295562389648453,1676018400
2010-05-10,7.60330057144165,7.6230584109361095,7.439853350617478,7.4913426784224955,984306400
2010-05-11,7.6790361404418945,7.7799180368367855,7.498824748867606,7.538937538920077,848906800
2010-05-12,7.845775127410889,7.876907880521498,7.744294518560449,7.760458418235639,654379600
2010-05-13,7.734115123748779,7.932886056936866,7.675441159625033,7.879600591500579,599712400
2010-05-14,7.598211765289307,7.677840246266401,7.468890923523766,7.63832536697974,759362800
2010-05-17,7.6101837158203125,7.668857692771817,7.415304033841658,7.624553048795071,762834800
2010-05-18,7.554501533508301,7.739801596009986,7.491636522872941,7.692803118054822,782678400
2010-05-19,7.434162616729736,7.571266790604227,7.329688400104711,7.4688877018074935,1025726800
2010-05-20,7.117449760437012,7.299756338324776,7.0710491732068315,7.240782580447646,1282915200
2010-05-21,7.253953456878662,7.319212584698431,6.9255610908200165,6.969565978024395,1223891200
2010-05-24,7.386865139007568,7.510798238001907,7.371897883166689,7.402431916418661,754238800
2010-05-25,7.340765953063965,7.386865969548181,7.099486471598485,7.165044562353284,1048006400
2010-05-26,7.307534217834473,7.547616953951354,7.296757221372668,7.486249145364408,850654000
2010-05-27,7.584138870239258,7.600304368068335,7.457212973621932,7.501816574144341,666282400
2010-05-28,7.6898112297058105,7.76524861986826,7.584138771456381,7.764949658482248,815614800
2010-06-01,7.808058261871338,7.961028213250966,7.752078925550092,7.773931889941784,876472800
2010-06-02,7.9014573097229,7.9269018084671,7.793090171987519,7.919118418555622,688548000
2010-06-03,7.876607418060303,7.949350148589148,7.795481779485876,7.938273391004746,650106800
2010-06-04,7.662271976470947,7.840087681151664,7.6224581475452595,7.72962622838892,758304400
2010-06-07,7.511995792388916,7.757765267203943,7.500320309478629,7.732021011240044,886942000
2010-06-08,7.463798999786377,7.597610602196548,7.353636522558734,7.580846382040118,1000770400
2010-06-09,7.2802958488464355,7.5407352441421835,7.259042406976741,7.5278623154574555,854630000
2010-06-10,7.499123573303223,7.51319234618592,7.2503596910638,7.329389424008157,776356000
2010-06-11,7.588930606842041,7.5994078462444845,7.4051268780162935,7.430871134687927,545759200
2010-06-14,7.611979961395264,7.757765223251035,7.603897611194176,7.662271827966464,602960400
2010-06-15,7.773931980133057,7.778721758615542,7.648502453890771,7.652693510062946,585074000
2010-06-16,8.000240325927734,8.015207577043178,7.802067334417696,7.8161369021854235,783678000
2010-06-17,8.138541221618652,8.169375003294398,8.067593867442652,8.100522776325827,872855200
2010-06-18,8.204401016235352,8.232241996853276,8.125072327024554,8.149918897427005,784621600
2010-06-21,8.087651252746582,8.35227998734926,8.044544067212922,8.312765133890222,776490400
2010-06-22,8.1978178024292,8.261280768744319,8.127469929210713,8.147226966134388,717262000
2010-06-23,8.111600875854492,8.222063109742898,8.019699027879877,8.219668221237892,768457200
2010-06-24,8.052628517150879,8.178356962660983,8.025686022231318,8.11249832999735,714277200
2010-06-25,7.983774185180664,8.09064405533012,7.957131457967166,8.084357874507829,549942400
2010-06-28,8.031675338745117,8.075082303314737,7.918519228647031,7.990663263237606,584948000
2010-06-29,7.668557167053223,7.914626374166062,7.612577845299435,7.906543225493003,1133344800
2010-06-30,7.529659271240234,7.72244306918156,7.484157971974913,7.684724360999601,739452000
2010-07-01,7.438353538513184,7.627545736296522,7.28089361387366,7.612577682926798,1022896000
2010-07-02,7.392253875732422,7.511696149395914,7.2802944300578725,7.498523462457573,693842800
2010-07-06,7.442846298217773,7.567676298796905,7.368905294301522,7.513792891315967,615235600
2010-07-07,7.743396759033203,7.746391169798773,7.476373816111507,7.49852494177213,654556000
2010-07-08,7.7260355949401855,7.870025523989315,7.630242415934569,7.857452354495925,738144400
2010-07-09,7.7718353271484375,7.780216638486419,7.638322676226653,7.69011094686602,433322400
2010-07-12,7.702085494995117,7.8385909593671625,7.629342745982887,7.739205472092961,562878400
2010-07-13,7.537740707397461,7.675443631872055,7.376987375238533,7.673049542157303,1190924000
2010-07-14,7.565578937530518,7.657480793405627,7.453920049152654,7.465296569891414,812047600
2010-07-15,7.5272626876831055,7.692506020064059,7.40303062745326,7.430870810407724,824866000
2010-07-16,7.480863571166992,7.632636066865495,7.436259961864265,7.579051623667607,1039858400
2010-07-19,7.351541519165039,7.4802643991699735,7.172528370457297,7.4802643991699735,1024478000
2010-07-20,7.540432453155518,7.570667519631072,7.184800317483945,7.271313662833888,1074950800
2010-07-21,7.61078405380249,7.937379493271171,7.603600185152063,7.935583326268,1185671200
2010-07-22,7.753875732421875,7.783212328345792,7.642814734386963,7.713762134147924,645318800
2010-07-23,7.781412124633789,7.794584009561949,7.671848388998807,7.696096232026528,533388800
2010-07-26,7.761659145355225,7.786205962527578,7.714660639570133,7.783212350755061,420551600
2010-07-27,7.905348777770996,7.926901981711617,7.7921926585177115,7.809255844784688,584771600
2010-07-28,7.811948776245117,7.96252462272128,7.790695335643598,7.8930744411979905,519985200
2010-07-29,7.726632595062256,7.862539342320003,7.666463010018319,7.804464885376823,643806800
2010-07-30,7.70088529586792,7.774226740845752,7.630536661462262,7.660173799489489,448210000
2010-08-02,7.838588237762451,7.860740152144854,7.7718327339377975,7.796379536292547,428055600
2010-08-03,7.8409857749938965,7.88079960194348,7.765848137879033,7.813445353368542,417653600
2010-08-04,7.872417449951172,7.911332789771257,7.792490043807949,7.868226395031041,420375200
2010-08-05,7.834102153778076,7.878406804137498,7.799676021580885,7.834999837537275,289097200
2010-08-06,7.785905361175537,7.827815117801522,7.712263326444273,7.776624766954254,444897600
2010-08-09,7.83560037612915,7.847574824775547,7.77034122973107,7.827517223611635,303128000
2010-08-10,7.7655463218688965,7.7966798677887885,7.709865971797108,7.778718206681159,451920000
2010-08-11,7.48954439163208,7.654189810041309,7.478169468444043,7.645508737249877,620054400
2010-08-12,7.537441730499268,7.576656840010329,7.367707564649661,7.384770749606713,534920400
2010-08-13,7.456913948059082,7.5401339269695455,7.45661418730975,7.533249022078896,354869200
2010-08-16,7.413210868835449,7.484158270142244,7.38267602817838,7.411414701737975,318430000
2010-08-17,7.5428290367126465,7.622457487025985,7.459907214765608,7.486250990387014,422640400
2010-08-18,7.575759410858154,7.623656399599747,7.5311557947298455,7.554505966430486,339696000
2010-08-19,7.480262279510498,7.588029851148846,7.444339755631048,7.568870745420133,426706000
2010-08-20,7.473079204559326,7.60120255392735,7.453920094755026,7.46559557697305,384230000
2010-08-23,7.358129501342773,7.543729445272074,7.341665834675384,7.537443259863628,414041600
2010-08-24,7.182407855987549,7.274308931947597,7.144090427867159,7.264431212968069,602565600
2010-08-25,7.271013259887695,7.303942972595192,7.100681233372899,7.12582676007856,596867600
2010-08-26,7.192883491516113,7.356630408103127,7.192883491516113,7.347649575540995,466505200
2010-08-27,7.232996940612793,7.262633287825526,7.0515881231036355,7.2368890343303605,548391200
2010-08-30,7.259342193603516,7.356632576633332,7.204859259361906,7.207254148751089,383289200
2010-08-31,7.277300834655762,7.321006748452324,7.194978544577137,7.239881103207876,420786800
2010-09-01,7.493733882904053,7.527560483329931,7.372495452486197,7.408118219255552,697037600
2010-09-02,7.548815727233887,7.548815727233887,7.441048130313397,7.521574267066004,415427600
2010-09-03,7.7463908195495605,7.746689780995286,7.618566416172459,7.636228322972726,520788800
2010-09-07,7.7176513671875,7.76913987170851,7.670951840350546,7.682626522219287,342557600
2010-09-08,7.87062406539917,7.9146289585709155,7.756269696598618,7.776626256262772,526551200
2010-09-09,7.875114440917969,7.978391252018474,7.870624422822228,7.9340873953443944,438575200
2010-09-10,7.885290622711182,7.917920583525034,7.825120239557308,7.878704678391109,387542400
2010-09-13,7.993955612182617,8.0310755885319,7.955638990817616,7.957434358022226,388780000
2010-09-14,8.024490356445312,8.057718241833978,7.948454230433589,7.9691097481020625,408150400
2010-09-15,8.089147567749023,8.093938143156848,8.017901247788386,8.027780560564178,429368800
2010-09-16,8.279242515563965,8.28223612743948,8.067599351820052,8.089752079698869,652103200
2010-09-17,8.24332046508789,8.320853011373345,8.19272962531739,8.312769859929029,634477200
2010-09-20,8.478611946105957,8.495076409558322,8.257688215142823,8.264573121862986,658677600
2010-09-21,8.494773864746094,8.601942722478631,8.465437281230384,8.497468513875017,668074400
2010-09-22,8.613921165466309,8.620806073127994,8.45406548808603,8.463046323750612,585289600
2010-09-23,8.648944854736328,8.763897148228038,8.561533789435318,8.571412308561708,786116800
2010-09-24,8.75072193145752,8.786944220307218,8.697737021846507,8.744136787450286,649488000
2010-09-27,8.715998649597168,8.822867773143633,8.71150863241631,8.800416887877194,482834800
2010-09-28,8.587276458740234,8.73425917176179,8.23224296284535,8.73425917176179,1035042400
2010-09-29,8.602540016174316,8.675582501466494,8.561528758208164,8.598348962173409,469644000
2010-09-30,8.494175910949707,8.681272169882387,8.419337247504245,8.651336864376592,673391600
2010-10-01,8.457355499267578,8.578892896171052,8.422330653778324,8.56602076984931,448142800
2010-10-04,8.341208457946777,8.46873230526515,8.315163639394216,8.429816956250528,435302000
2010-10-05,8.649543762207031,8.664809982054757,8.436402616852659,8.441791916999971,501967200
2010-10-06,8.657025337219238,8.740844849668886,8.539379218231877,8.66899978167265,670868800
2010-10-07,8.657926559448242,8.695645272047901,8.588776119257112,8.691454215163231,408399600
2010-10-08,8.803108215332031,8.81598034029933,8.681271869859716,8.732460609009618,658403200
2010-10-11,8.84172534942627,8.898004430103073,8.818975507283497,8.823166562180004,427753200
2010-10-12,8.936923027038574,8.965661697090201,8.755813130613976,8.84322498662993,558544000
2010-10-13,8.98481559753418,9.039297700686367,8.97463732355738,8.986611763530085,630092400
2010-10-14,9.049781799316406,9.05457077915262,8.992604209814742,9.031221404921977,435296400
2010-10-15,9.421871185302734,9.429654570393195,9.127606151264954,9.203342477010132,922194000
2010-10-18,9.519465446472168,9.549399957411405,9.408404478026196,9.533535018332921,1093010800
2010-10-19,9.264713287353516,9.392836624581562,8.98122515590665,9.082406796887247,1232784000
2010-10-20,9.295845985412598,9.407205901876667,9.186283034674217,9.250044942180967,721624400
2010-10-21,9.265609741210938,9.421872184716934,9.184185148812542,9.35062586620879,551460000
2010-10-22,9.20424747467041,9.281181298732077,9.169223416014681,9.252143664252378,372778000
2010-10-25,9.245257377624512,9.327878652040706,9.233282932334266,9.252741805612,392462000
2010-10-26,9.22160816192627,9.272198989377484,9.14976229644431,9.18628435107337,392929600
2010-10-27,9.2150239944458,9.276989756416507,9.148267654533035,9.209635493543512,399002800
2010-10-28,9.137490272521973,9.220111544271326,9.007570742765004,9.218614338977288,551051200
2010-10-29,9.00996208190918,9.15664578975319,9.00666871088495,9.107252418646825,430511200
2010-11-01,9.105756759643555,9.148265233929529,9.046484864126036,9.047083586290093,423889200
2010-11-02,9.260821342468262,9.285667911359122,9.190174528711374,9.190174528711374,433930000
2010-11-03,9.363801002502441,9.366195891308461,9.23597661024838,9.320992764775863,508348400
2010-11-04,9.527545928955078,9.58472268816211,9.43055455138064,9.44312771497486,642488000
2010-11-05,9.49342155456543,9.566464070522912,9.482046631149272,9.519166611379502,361253200
2010-11-08,9.538025856018066,9.57245118605076,9.48234548661396,9.495517375999524,281758400
2010-11-09,9.461990356445312,9.6182536752405,9.414692894697392,9.610769247003656,383544000
2010-11-10,9.520366668701172,9.54251859872364,9.386255245647625,9.478755860483805,384227200
2010-11-11,9.47905445098877,9.53144145244227,9.407208575383924,9.429660261630024,361284000
2010-11-12,9.221010208129883,9.474563110702512,9.08929529699851,9.459595852344,795846800
2010-11-15,9.191372871398926,9.296146857049955,9.168322466657768,9.233881347724536,403606000
2010-11-16,9.028223991394043,9.20813560029145,8.960270226671364,9.151857317130228,657650000
2010-11-17,8.995597839355469,9.100072091275875,8.913574476433558,9.016552322165644,479449600
2010-11-18,9.232983589172363,9.27010356867534,9.121025727785804,9.13629194585648,494491200
2010-11-19,9.18209171295166,9.232083809578947,9.137488115258888,9.219211684027472,384843200
2010-11-22,9.380568504333496,9.380568504333496,9.15635215731958,9.180599215916102,393075200
2010-11-23,9.241964340209961,9.332370606063447,9.177004970563127,9.293453657460669,519447600
2010-11-24,9.423670768737793,9.441632433152941,9.332368439061165,9.339851266857792,413725200
2010-11-26,9.429658889770508,9.510484788625197,9.36799210145303,9.391940190262458,237585600
2010-11-29,9.485636711120605,9.503896536409771,9.321291089260466,9.444624646318001,445785200
2010-11-30,9.314409255981445,9.410502187796375,9.306027143688068,9.385954573222916,501858000
2010-12-01,9.471567153930664,9.51197969731623,9.429657405588987,9.437739754393707,461750800
2010-12-02,9.523957252502441,9.549401751453454,9.426367115389738,9.50539686102421,462837200
2010-12-03,9.502697944641113,9.538919425786705,9.469769034740828,9.48982582161047,342092800
2010-12-06,9.583828926086426,9.64908806033904,9.532039845010491,9.538625790540289,448481600
2010-12-07,9.525754928588867,9.698780906189674,9.523061077467318,9.693094242427449,391454000
2010-12-08,9.609573364257812,9.60987312512986,9.49282569726222,9.568262319278098,321935600
2010-12-09,9.572155952453613,9.654178533847984,9.550003220768767,9.643103367049243,294151200
2010-12-10,9.596101760864258,9.61077005839079,9.537427771395869,9.568860294302587,262511200
2010-12-13,9.629328727722168,9.730810954727737,9.609272730466708,9.710155435832515,439815600
2010-12-14,9.588017463684082,9.655372513663089,9.54940028059243,9.631124663696163,351008000
2010-12-15,9.590113639831543,9.669142575980848,9.555088789112704,9.579335840346374,417312000
2010-12-16,9.616756439208984,9.657468755060334,9.582331107005528,9.611966660948568,322030800
2010-12-17,9.59759521484375,9.632919019439395,9.586219494925203,9.628129242631587,386929200
2010-12-20,9.645495414733887,9.676628976994344,9.526352864301662,9.62723478270457,385610400
2010-12-21,9.705061912536621,9.71074937215759,9.640701292525053,9.669139389991756,256354000
2010-12-22,9.733802795410156,9.750567017509324,9.685606855918211,9.709854706059167,265921600
2010-12-23,9.687105178833008,9.733504957025033,9.674233049345597,9.729014939554329,223157200
2010-12-27,9.719435691833496,9.742187141330149,9.624839957802703,9.6646545947407,249816000
2010-12-28,9.743083000183105,9.77870577167737,9.730809594889081,9.756254089086951,175924000
2010-12-29,9.73769474029541,9.772419829035197,9.732006479632158,9.76553412395464,163139200
2010-12-30,9.688899993896484,9.744279799303323,9.670639366374633,9.743382115679307,157494400
2010-12-31,9.65597152709961,9.683511950390518,9.618551787306442,9.667646210934507,193508000
2011-01-03,9.86582088470459,9.88647640706168,9.724226639456873,9.748174735211366,445138400
2011-01-04,9.917305946350098,9.953527435599021,9.823308172151304,9.951731269237438,309080800
2011-01-05,9.998432159423828,10.008610437675213,9.863722850604093,9.86522005591037,255519600
2011-01-06,9.990351676940918,10.035852974090913,9.96550510058532,10.019987232447383,300428800
2011-01-07,10.061895370483398,10.06878027630323,9.935567380683935,9.998132653366198,311931200
2011-01-10,10.251385688781738,10.274735053926054,10.093327033548913,10.143019374671693,448560000
2011-01-11,10.227142333984375,10.326527052126456,10.162182154463615,10.324132961956462,444108000
2011-01-12,10.3103609085083,10.310660669362418,10.237917902734218,10.275337649675452,302590400
2011-01-13,10.348077774047852,10.376816441535754,10.293296687554376,10.332511795187372,296780400
2011-01-14,10.431899070739746,10.431899070739746,10.310960355185394,10.354366525908071,308840000
2011-01-18,10.197502136230469,10.320536751505948,9.758948113396027,9.86432082331721,1880998000
2011-01-19,10.143320083618164,10.435489334084203,10.08464690450826,10.428004906618181,1135612800
2011-01-20,9.958915710449219,10.127152625719424,9.882280879471214,10.071173307753536,764789200
2011-01-21,9.780503273010254,10.024776365925264,9.777808623088902,9.991547679309809,754401200
2011-01-24,10.101707458496094,10.101707458496094,9.78049986416023,9.784990679343215,574683200
2011-01-25,10.21995735168457,10.22115559587,10.01549884400164,10.068185616854123,546868000
2011-01-26,10.293295860290527,10.345682852978513,10.22294800122824,10.266653122462609,506875600
